Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Planned Net Summer Capacity Uprate (MW),Planned Net Winter Capacity Uprate (MW),Planned Uprate Month,Planned Uprate Year,Planned Net Summer Capacity Derate (MW),Planned Net Winter Capacity Derate (MW),Planned Derate Month,Planned Derate Year,Planned New Prime Mover,Planned Energy Source 1,Planned New Nameplate Capacity (MW),Planned Repower Month,Planned Repower Year,Other Planned Modifications?,Other Modifications Month,Other Modifications Year,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
9324,Indiana Michigan Power Co,1760.0,Constantine,MI,St Joseph,3,Conventional Hydroelectric,HY,,S,X,X,32418379,34497125,0.3,0.8,0.1,0.2,0.1,N, , ,OP,X,1.0,1929.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,,,0,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
9324,Indiana Michigan Power Co,1760.0,Constantine,MI,St Joseph,4,Conventional Hydroelectric,HY,,S,X,X,32418381,34497125,0.3,0.8,0.1,0.2,0.1,N, , ,OP,X,1.0,1923.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,,,0,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
9324,Indiana Michigan Power Co,1761.0,Mottville,MI,St Joseph,1,Conventional Hydroelectric,HY,,S,X,X,32418473,34497125,0.4,0.8,0.1,0.2,0.1,N, , ,OP,X,1.0,1923.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,,,0,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
9324,Indiana Michigan Power Co,1761.0,Mottville,MI,St Joseph,2,Conventional Hydroelectric,HY,,S,X,X,32418475,34497125,0.4,0.8,0.1,0.2,0.1,N, , ,OP,X,1.0,1923.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,,,0,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
9324,Indiana Michigan Power Co,1761.0,Mottville,MI,St Joseph,3,Conventional Hydroelectric,HY,,S,X,X,32418477,34497125,0.4,0.8,0.1,0.2,0.1,N, , ,OP,X,1.0,1923.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,,,0,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
9324,Indiana Michigan Power Co,1761.0,Mottville,MI,St Joseph,4,Conventional Hydroelectric,HY,,S,X,X,32418479,34497125,0.4,0.8,0.1,0.2,0.1,N, , ,OP,X,1.0,1923.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,,,0,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
56133,L'Anse Warden Electric Company LLC,1772.0,John H Warden,MI,Baraga,1,Wood/Wood Waste Biomass,ST,,S,X,X,,,22.0,0.85,17.7,17.7,6,N, , ,OP,X,8.0,1959.0, , ,N,IPP Non-CHP,2.0,X,WDS,TDF,,,,,NG,,,,N,N, ,OVER,,,,,,,, , , , , , , , ,,, , , ,N, , ,Y,Y,N
19578,Upper Peninsula Power Company,1773.0,Prickett,MI,Baraga,1,Conventional Hydroelectric,HY,,S,X,X,UPPC.INTEGRATD,UPPC.INTEGRATD,1.1,0.8,0.4,0.4,0,N, , ,OP,X,11.0,1931.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
19578,Upper Peninsula Power Company,1773.0,Prickett,MI,Baraga,2,Conventional Hydroelectric,HY,,S,X,X,UPPC.INTEGRATD,UPPC.INTEGRATD,1.1,0.8,0.4,0.4,0,N, , ,OP,X,11.0,1931.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
19578,Upper Peninsula Power Company,1774.0,Victoria Dam,MI,Ontonagon,1,Conventional Hydroelectric,HY,,S,X,X,UPPC.VICTORIA1,UPPC.VICTORIA1,6.0,0.8,5.9,5.9,0,N, , ,OP,X,1.0,1931.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
19578,Upper Peninsula Power Company,1774.0,Victoria Dam,MI,Ontonagon,2,Conventional Hydroelectric,HY,,S,X,X,UPPC.VICTORIA2,UPPC.VICTORIA2,6.0,0.8,5.9,5.9,0,N, , ,OP,X,1.0,1931.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20847,Wisconsin Electric Power Co,1775.0,Brule,WI,Florence,1,Conventional Hydroelectric,HY,,S,X,X,,,1.3,0.8,1.3,1.3,0.1,N, , ,OP,X,8.0,1919.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20847,Wisconsin Electric Power Co,1775.0,Brule,WI,Florence,2,Conventional Hydroelectric,HY,,S,X,X,,,2.0,0.8,2,2,0.1,N, , ,OP,X,1.0,1919.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20847,Wisconsin Electric Power Co,1775.0,Brule,WI,Florence,3,Conventional Hydroelectric,HY,,S,X,X,,,2.0,0.8,2,2,0.1,N, , ,OS,X,4.0,1921.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20847,Wisconsin Electric Power Co,1776.0,Chalk Hill,MI,Menominee,1,Conventional Hydroelectric,HY,,S,X,X,,,2.6,0.8,2.6,2.6,0.6,N, , ,OP,X,5.0,1927.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20847,Wisconsin Electric Power Co,1776.0,Chalk Hill,MI,Menominee,2,Conventional Hydroelectric,HY,,S,X,X,,,2.6,0.8,2.6,2.6,0.7,N, , ,OP,X,5.0,1927.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20847,Wisconsin Electric Power Co,1776.0,Chalk Hill,MI,Menominee,3,Conventional Hydroelectric,HY,,S,X,X,,,2.6,0.8,2.6,2.6,1.7,N, , ,OP,X,5.0,1927.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20847,Wisconsin Electric Power Co,1777.0,Hemlock Falls,MI,Iron,1,Conventional Hydroelectric,HY,,S,X,X,,,2.8,0.9,2.8,2.8,0.4,N, , ,OP,X,8.0,1953.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20847,Wisconsin Electric Power Co,1778.0,Kingsford,MI,Dickinson,1,Conventional Hydroelectric,HY,,S,X,X,,,2.4,0.8,2.4,2.4,0.9,N, , ,OP,X,5.0,1924.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20847,Wisconsin Electric Power Co,1778.0,Kingsford,MI,Dickinson,2,Conventional Hydroelectric,HY,,S,X,X,,,2.4,0.8,2.4,2.4,0.9,N, , ,OP,X,5.0,1924.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20847,Wisconsin Electric Power Co,1778.0,Kingsford,MI,Dickinson,3,Conventional Hydroelectric,HY,,S,X,X,,,2.4,0.8,2.4,2.4,0.9,N, , ,OP,X,5.0,1924.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20847,Wisconsin Electric Power Co,1780.0,Michigamme Falls,MI,Iron,1,Conventional Hydroelectric,HY,,S,X,X,,,4.8,0.9,4.8,4.8,0.6,N, , ,OP,X,6.0,1953.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20847,Wisconsin Electric Power Co,1780.0,Michigamme Falls,MI,Iron,2,Conventional Hydroelectric,HY,,S,X,X,,,4.8,0.9,4.8,4.8,0.5,N, , ,OP,X,7.0,1953.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20847,Wisconsin Electric Power Co,1781.0,Peavy Falls,MI,Iron,1,Conventional Hydroelectric,HY,,S,X,X,,,6.0,0.8,6,6,5.2,N, , ,OP,X,1.0,1943.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20847,Wisconsin Electric Power Co,1781.0,Peavy Falls,MI,Iron,2,Conventional Hydroelectric,HY,,S,X,X,,,6.0,0.8,6,6,5.2,N, , ,OP,X,2.0,1943.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20847,Wisconsin Electric Power Co,1785.0,Way Dam,MI,Iron,1,Conventional Hydroelectric,HY,,S,X,X,,,1.8,1,1.8,1.8,0.1,N, , ,OP,X,12.0,1949.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20847,Wisconsin Electric Power Co,1786.0,White Rapids,MI,Menominee,1,Conventional Hydroelectric,HY,,S,X,X,,,3.0,0.8,2.6,2.6,1.1,N, , ,OP,X,10.0,1927.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20847,Wisconsin Electric Power Co,1786.0,White Rapids,MI,Menominee,2,Conventional Hydroelectric,HY,,S,X,X,,,3.0,0.8,2,2,0.1,N, , ,OP,X,10.0,1927.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20847,Wisconsin Electric Power Co,1786.0,White Rapids,MI,Menominee,3,Conventional Hydroelectric,HY,,S,X,X,,,2.0,0.8,2.6,2.6,1.3,N, , ,OP,X,10.0,1927.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20860,Wisconsin Public Service Corp,1787.0,Grand Rapids,MI,Menominee,1,Conventional Hydroelectric,HY,,S,X,X,WPS.WPSM,WPS.WPSM,1.1,1,1.1,1.1,0,N, , ,OP,X,7.0,1940.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20860,Wisconsin Public Service Corp,1787.0,Grand Rapids,MI,Menominee,2,Conventional Hydroelectric,HY,,S,X,X,WPS.WPSM,WPS.WPSM,1.1,1,1.1,1.1,0,N, , ,OP,X,7.0,1941.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20860,Wisconsin Public Service Corp,1787.0,Grand Rapids,MI,Menominee,3,Conventional Hydroelectric,HY,,S,X,X,WPS.WPSM,WPS.WPSM,1.5,1,1.5,1.5,0,N, , ,OS,X,6.0,1945.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20860,Wisconsin Public Service Corp,1787.0,Grand Rapids,MI,Menominee,4,Conventional Hydroelectric,HY,,S,X,X,WPS.WPSM,WPS.WPSM,1.9,0.8,1.9,1.9,0,N, , ,OP,X,6.0,1918.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
20860,Wisconsin Public Service Corp,1787.0,Grand Rapids,MI,Menominee,5,Conventional Hydroelectric,HY,,S,X,X,WPS.WPSM,WPS.WPSM,1.9,0.85,1.9,1.9,0,N, , ,OP,X,6.0,1923.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
4604,City of Crystal Falls,1821.0,Crystal Falls,MI,Iron,1,Conventional Hydroelectric,HY,,S,X,X,,,0.3,1,0.3,0.3,0.1,N, , ,OP,X,6.0,1914.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
4604,City of Crystal Falls,1821.0,Crystal Falls,MI,Iron,2,Conventional Hydroelectric,HY,,S,X,X,,,0.3,1,0.3,0.3,0.1,N, , ,OP,X,6.0,1924.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
4604,City of Crystal Falls,1821.0,Crystal Falls,MI,Iron,3,Conventional Hydroelectric,HY,,S,X,X,,,0.4,1,0.4,0.4,0.1,N, , ,OP,X,6.0,1954.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
8205,City of Hart Hydro - (MI),1827.0,Hart,MI,Oceana,4,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,1.4,0.8,1.4,1.4,0.4,N, , ,OP,X,3.0,1964.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
8205,City of Hart Hydro - (MI),1827.0,Hart,MI,Oceana,IC1,Petroleum Liquids,IC,,S,X,X,,,1.7,0.8,1.7,1.7,0.4,N, , ,OP,X,3.0,1985.0, , ,N,Electric Utility,1.0,X,DFO,NG,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
8205,City of Hart Hydro - (MI),1827.0,Hart,MI,Oceana,IC3,Petroleum Liquids,IC,,S,X,X,,,2.0,0.8,2,2,0.4,N, , ,OP,X,4.0,1985.0, , ,N,Electric Utility,1.0,X,DFO,NG,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
8631,Hillsdale Board of Public Wks,1829.0,Hillsdale,MI,Hillsdale,5,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,5.6,0.8,5.6,5.6,4.5,N, , ,OP,X,9.0,1973.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
8631,Hillsdale Board of Public Wks,1829.0,Hillsdale,MI,Hillsdale,6,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,6.0,0.8,6,6,4.8,N, , ,OP,X,4.0,1976.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
11701,City of Marquette - (MI),1840.0,Plant Four,MI,Marquette,CT1,Petroleum Liquids,GT,,S,X,X,,,24.0,0.95,20,22,5,N, , ,SB,Y,5.0,1979.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
11701,City of Marquette - (MI),1842.0,James R Smith,MI,Marquette,1,Conventional Hydroelectric,HY,,S,X,X,,,1.6,0.8,1.6,1.6,0.1,N, , ,OP,X,1.0,1919.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,,,0,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
11701,City of Marquette - (MI),1842.0,James R Smith,MI,Marquette,2,Conventional Hydroelectric,HY,,S,X,X,,,1.6,0.8,1.6,1.6,0.1,N, , ,OP,X,1.0,1922.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,,,0,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
11713,City of Marshall - (MI),1844.0,Marshall (MI),MI,Calhoun,1,Conventional Hydroelectric,HY,,S,X,X,,,0.2,0.8,0.2,0.2,0.1,N, , ,OP,X,6.0,1928.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
11713,City of Marshall - (MI),1844.0,Marshall (MI),MI,Calhoun,3,Conventional Hydroelectric,HY,,S,X,X,,,0.1,0.8,0.1,0.1,0.1,N, , ,OP,X,6.0,1929.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
11713,City of Marshall - (MI),1844.0,Marshall (MI),MI,Calhoun,IC3,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,2.1,0.8,1.9,1.9,1,N, , ,OP,X,8.0,1973.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
11713,City of Marshall - (MI),1844.0,Marshall (MI),MI,Calhoun,IC5,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,1.7,0.8,1.4,1.4,0.5,N, , ,OP,X,4.0,1948.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
11713,City of Marshall - (MI),1844.0,Marshall (MI),MI,Calhoun,IC6,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,5.7,0.8,5.6,5.6,1.2,N, , ,OP,X,7.0,1978.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,,,,,,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,N,Y
13826,City of Norway,1848.0,Norway (MI),MI,Dickinson,1,Conventional Hydroelectric,HY,,S,X,X,,,2.7,1,3,3,1,N, , ,OP,X,6.0,1905.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
13826,City of Norway,1848.0,Norway (MI),MI,Dickinson,2,Conventional Hydroelectric,HY,,S,X,X,,,1.2,1,1.2,1.2,0.8,N, , ,OP,X,6.0,1905.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
13826,City of Norway,1848.0,Norway (MI),MI,Dickinson,3,Conventional Hydroelectric,HY,,S,X,X,,,1.2,1,1.1,1.1,0.8,N, , ,OP,X,11.0,1988.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
13826,City of Norway,1848.0,Norway (MI),MI,Dickinson,4,Conventional Hydroelectric,HY,,S,X,X,,,1.2,1,0.9,0.9,0.8,N, , ,OP,X,7.0,1986.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,,,
15246,City of Portland - (MI),1851.0,Frank Jenkins,MI,Ionia,4,Petroleum Liquids,IC,,S,X,X,,,0.8,1,0.8,0.8,0.1,N, , ,SB,Y,5.0,1950.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,
15246,City of Portland - (MI),1851.0,Frank Jenkins,MI,Ionia,5,Petroleum Liquids,IC,,S,X,X,,,2.0,1,1.7,1.7,0.2,N, , ,SB,Y,8.0,1995.0, , ,N,Electric Utility,1.0,X,DFO,NG,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,Y,Y
15246,City of Portland - (MI),1851.0,Frank Jenkins,MI,Ionia,6,Petroleum Liquids,IC,,S,X,X,,,1.0,1,1,1,0.1,N, , ,SB,Y,7.0,2002.0, , ,N,Electric Utility,1.0,X,DFO,NG,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,Y,Y,Y
17886,City of St Louis - (MI),1852.0,St Louis,MI,Gratiot,1,Petroleum Liquids,IC,,S,X,X,,,1.3,0.9,1.3,1.3,0.1,N, , ,SB,Y,1.0,1958.0, , ,N,Electric Utility,1.0,X,DFO,NG,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,Y,N,Y
17886,City of St Louis - (MI),1852.0,St Louis,MI,Gratiot,2,Petroleum Liquids,IC,,S,X,X,,,0.6,0.9,0.6,0.6,0.1,N, , ,SB,Y,1.0,1945.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
17886,City of St Louis - (MI),1852.0,St Louis,MI,Gratiot,3,Petroleum Liquids,IC,,S,X,X,,,0.9,0.9,0.9,0.9,0.1,N, , ,SB,Y,1.0,1951.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
17886,City of St Louis - (MI),1852.0,St Louis,MI,Gratiot,5,Conventional Hydroelectric,HY,,S,X,X,,,0.2,0.9,0.2,0.2,0.1,N, , ,OP,X,1.0,1919.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
17886,City of St Louis - (MI),1852.0,St Louis,MI,Gratiot,6,Conventional Hydroelectric,HY,,S,X,X,,,0.2,0.9,0.2,0.2,0.1,N, , ,OP,X,1.0,1919.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
17886,City of St Louis - (MI),1852.0,St Louis,MI,Gratiot,7,Petroleum Liquids,IC,,S,X,X,,,1.1,0.9,1.1,1.1,0.1,N, , ,SB,Y,7.0,1996.0, , ,N,Electric Utility,1.0,X,DFO,NG,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,Y,N,Y
17886,City of St Louis - (MI),1852.0,St Louis,MI,Gratiot,8,Petroleum Liquids,IC,,S,X,X,,,1.5,0.9,1.5,1.5,0.1,N, , ,OP,X,5.0,2003.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
17886,City of St Louis - (MI),1852.0,St Louis,MI,Gratiot,9,Petroleum Liquids,IC,,S,X,X,,,1.3,0.9,1.1,1.1,0.1,N, , ,SB,Y,5.0,2003.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
16873,Village of Sebewaing - (MI),1853.0,Main Street (MI),MI,Huron,1,Petroleum Liquids,IC,,S,X,X,CONS.MPPA,MISO-CONS.MPPA,1.0,0.95,0.9,1,0.1,N, , ,SB,Y,3.0,1961.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
16873,Village of Sebewaing - (MI),1853.0,Main Street (MI),MI,Huron,2,Petroleum Liquids,IC,,S,X,X,CONS.MPPA,MISO-CONS.MPPA,0.9,0.95,0.8,0.9,0.1,N, , ,SB,Y,6.0,1947.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
16873,Village of Sebewaing - (MI),1853.0,Main Street (MI),MI,Huron,3,Petroleum Liquids,IC,,S,X,X,CONS.MPPA,MISO-CONS.MPPA,1.1,0.95,1.1,1.1,0.1,N, , ,SB,Y,8.0,1966.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
16873,Village of Sebewaing - (MI),1853.0,Main Street (MI),MI,Huron,4,Petroleum Liquids,IC,,S,X,X,CONS.MPPA,MISO-CONS.MPPA,1.3,0.95,1.2,1.3,0.1,N, , ,SB,Y,10.0,1966.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
16873,Village of Sebewaing - (MI),1853.0,Main Street (MI),MI,Huron,5,Petroleum Liquids,IC,,S,X,X,CONS.MPPA,MISO-CONS.MPPA,1.1,0.95,1,1.1,0.1,N, , ,SB,Y,9.0,1979.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
16873,Village of Sebewaing - (MI),1853.0,Main Street (MI),MI,Huron,6,Petroleum Liquids,IC,,S,X,X,CONS.MPPA,MISO-CONS.MPPA,0.6,0.95,0.6,0.6,0.1,N, , ,SB,Y,4.0,1967.0, , ,N,Electric Utility,1.0,X,DFO,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
18252,City of Sturgis - (MI),1855.0,Sturgis City Diesel Plant,MI,St Joseph,6,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,6.0,1,6,6,3,N, , ,OP,X,12.0,1981.0, , ,N,Electric Utility,1.0,X,NG,DFO,,,,,DFO,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,N, , ,Y,Y,Y
18252,City of Sturgis - (MI),1856.0,Hydro Plant,MI,St Joseph,1,Conventional Hydroelectric,HY,,S,X,X,,,0.4,0.8,0.4,0.4,0.2,N, , ,OP,X,9.0,1911.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
18252,City of Sturgis - (MI),1856.0,Hydro Plant,MI,St Joseph,2,Conventional Hydroelectric,HY,,S,X,X,,,0.4,0.8,0.4,0.4,0.1,N, , ,OP,X,9.0,1911.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
18252,City of Sturgis - (MI),1856.0,Hydro Plant,MI,St Joseph,3,Conventional Hydroelectric,HY,,S,X,X,,,0.7,1,0.7,0.7,0.4,N, , ,OP,X,4.0,1983.0, , ,N,Electric Utility,1.0,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
